datetime,title,content
2020-10-21 02:27:55 -0400,"Huawei, other Chinese tech firms raise concerns on Nvidia's Arm deal - Bloomberg News","Huawei Technologies Co and several other Chinese tech firms have raised concerns to local regulators about chipmaker Nvidia Corp's deal to buy UK-based chip designer Arm Ltd, Bloomberg News reported on Tuesday.  The tech firms have been lobbying the State Administration for Market Regulation (SAMR) to either reject the transaction or impose conditions, which will ensure their access to Arm technology, the report https://www.bloomberg.com/news/articles/2020-10-21/huawei-china-firms-are-said-to-seek-curbs-on-nvidia-s-arm-deal?sref=dJOSAJZH said, citing people familiar with the matter.  One of the major concerns of these firms is that Nvidia may force the British firm to cut off its Chinese clients, the report added."
2020-10-21 02:07:34 -0400,"Huawei, China Firms Said to Seek Curbs on Nvidia’s Arm Deal","(Bloomberg) -- Chinese technology companies including Huawei Technologies Co. have expressed strong concerns to local regulators about Nvidia Corp.’s proposed acquisition of Arm Ltd., people familiar with the matter said, potentially jeopardizing the $40 billion semiconductor deal.Several of the country’s most influential tech firms have been lobbying the State Administration for Market Regulation to either reject the transaction or impose conditions to ensure their access to Arm technology, the people said. Chief among their concerns is that Nvidia may force the British firm to cut off Chinese clients, they said, asking not to be identified discussing private deliberations.China’s fear is that Arm -- whose semiconductor designs and archi..."
2020-10-20 17:45:09 -0400,Nvidia Outpaces Stock Market Gains: What You Should Know,"Nvidia (NVDA) closed the most recent trading day at $545.82, moving +1.09% from the previous trading session."
2020-10-20 16:57:11 -0400,"Dow Jones Futures: Stock Market Rally Hits Pelosi Stimulus Deadline; Netflix Dives, While Snap Rockets 19% On Earnings","Dow Jones futures were in focus late Tuesday, as the coronavirus stimulus deadline looms. Netflix and Snap reported earnings."
2020-10-20 12:45:04 -0400,3 Reasons Why Growth Investors Shouldn't Overlook Nvidia ,"Nvidia (NVDA) possesses solid growth attributes, which could help it handily outperform the market."
2020-10-20 10:53:29 -0400,Here’s Why NVIDIA Stock Could be a ‘Sell’ in Today’s Market,"Wedgewood Partners recently released its Q3 2020 Investor Letter, a copy of which you can download here. The Fund returned 10.77% for the third quarter of 2020. Meanwhile, the benchmark S&P 500 Index and the Russell 1000 Value Index gained 8.93% and 5.59%, respectively. You should check out Wedgewood Partners’ top 5 stock picks for […]"
2020-10-15 05:07:00 -0400,"Here’s why Tesla, Amazon, and Nvidia aren’t overpriced, says this investment house","Tesla, Amazon, and Nvidia stocks may not be overpriced, according to new analysis.  According to ValuAnalysis, a London-based fund manager and equity investment boutique, investors tend to price high-growth companies at a discount, and these technology stock standouts have incredible potential for growth.  The ValuAnalysis fund holds shares in both Nvidia and Amazon, which make up a combined 4% of its portfolio."
2020-09-29 14:41:00 -0400,NVIDIA and VMWare Partner to Bring AI Into the Mainstream,The collaboration is geared toward democratizing the groundbreaking capabilities of artificial intelligence.
2020-09-29 08:11:00 -0400,2 Robinhood Stocks Poised for a Bull Run,Robinhood's list of its top 100 stocks is a valuable heatmap for investors looking for their next big bet.  Nintendo (OTC: NTDOY) and Nvidia (NASDAQ: NVDA) are two popular Robinhood stocks poised for bull runs because of their exciting new growth drivers.  Nintendo is an electronic entertainment company that manufactures and markets consoles and other video game equipment.
2020-09-28 14:46:00 -0400,"Snowflake, Homebuilders, Money Girl, and More","In this episode of Motley Fool Money, Chris Hill chats with Motley Fool analysts Jason Moser and Andy Cross about the latest headlines from Wall Street. They go through some recent IPOs of note. They&apos;ve got news from the homebuilding industry, a big deal in the semiconductor industry, stocks hitting all-time highs, and stocks going down on rumors."
2020-09-28 09:48:54 -0400,NVIDIA's $40 Billion Splurge Could Supercharge This Business,The impending acquisition of Arm could give the graphics specialist's slowing automotive business a fresh lease on life.
2020-09-28 07:42:43 -0400,Dow Jones Futures Jump As Stock Market Looks To Confirm New Rally,"A stock market rally attempt is underway, but game plan for bearish or bullish action. Alibaba, Nvidia and Target are stocks to watch."
2020-09-26 11:20:43 -0400,"Dow Jones Futures: Stock Market Rally, These Leaders Show Bullish Action; How To Game Plan For A Key Week","A stock market rally attempt is underway, but game plan for bearish or bullish action. Alibaba, Nvidia and Target are stocks to watch."
2020-09-26 08:30:00 -0400,Is This Massive NVIDIA Catalyst About to Make a Comeback?,"The cryptocurrency market was a big catalyst for NVIDIA (NASDAQ: NVDA) back in 2017 and 2018, as currency miners lapped up graphics processing units (GPUs) in big numbers to help in their efforts to mine Ethereum, bitcoin, and other digital currencies.  According to one estimate, cryptocurrency miners reportedly bought 3 million graphics cards in 2017, worth $776 million.  This lead to a shortage of graphics cards, and video gaming enthusiasts had to pay huge premiums to get their hands on NVIDIA and/or AMD's chips."
2020-09-25 10:50:25 -0400,"Dow Jones Erases Losses, As Apple, Tesla Advance; Novavax Surges 14% On Coronavirus Vaccine News","The major stock indexes were higher Friday, as Apple and Tesla advanced. Novavax soared on a coronavirus vaccine deal."
2020-09-25 07:15:00 -0400,"Got $3,000? Here Are 3 Surefire High-Growth Stocks That Are Just Getting Started",Investors looking to boost their long-term returns should consider these proven companies that are still growing like wildfire.
2020-09-24 13:02:51 -0400,US STOCKS-Tech stocks lift Wall Street as economic rebound slows,"Wall Street climbed in choppy trading on Thursday, with investors returning to the perceived safety of technology-related stocks as a surprise rise in weekly jobless claims signaled a slowdown in economic growth.  Nine of the 11 major S&P indexes were trading higher, with information technology leading gains.  Apple Inc, Amazon.com Inc, Netflix Inc , Nvidia Corp and Facebook Inc, which have outperformed at a time of increased economic uncertainty, rose between 0.5% and 2.7%."
2020-09-24 11:44:02 -0400,US STOCKS-Nasdaq rises on tech boost as economic recovery cools,"The Nasdaq led gains on Wall Street on Thursday as investors returned to the perceived safety of technology-related stocks with a surprise rise in weekly jobless claims signaling a slowdown in economic growth.  Seven of the 11 major S&P indexes were trading higher, with information technology leading gainers.  Apple Inc, Amazon.com Inc, Netflix Inc , Nvidia Corp and Facebook Inc, which have outperformed at a time of increased economic uncertainty and are now trading at lofty valuations, rose between 0.3% and 2.3%."
2020-09-24 10:30:02 -0400,Why Microsoft Paid $7.5 Billion for Gaming Wizard ZeniMax,"Xbox revenue grew 65% in Q4, becoming MSFT's fastest growing segment in a $200 billion market."
2020-09-24 10:20:21 -0400,"Dow Jones Falls 225 Points, Before Rebounds Rally; Apple, Tesla Volatile, While Nikola Plummets 23% On Downgrade","The major stock indexes erased sharp losses Thursday, as the stock market sell-off continued. Tesla rival Nikola plunged 23%."
2020-09-23 08:00:00 -0400,NVIDIA Once Again Demonstrates Its Investing Chops With Arm Deal,Investors can thank NVIDIA's momentum and rapidly rising stock price for the proposed acquisition of a leading technology provider.
2020-09-22 20:05:04 -0400,Why NVIDIA Corp. Is Buying SoftBank’s ARM,"NVIDIA Corporation (NASDAQ: NVDA) recently struck a deal to acquire Arm Limited from SoftBank Group for $40 billion.  The combination will bring together NVIDIA’s AI computing platform with Arm’s vast ecosystem to &quot;create the premier computing company for the age of artificial intelligence,&quot; according to NVIDIA. The deal is a hot topic in the technology industry. The […]"
2020-09-22 07:30:00 -0400,Why Cryptocurrency Miners Love Nvidia’s New Graphics Chips,Nvidia’s new GeForce GTX 3080 graphics cards are netting cryptocurrency miners significantly more than a competing product.
2020-09-21 23:20:06 -0400,Britain assessing impact of sale of Arm to Nvidia - minister - Yahoo Finance,Yahoo Finance
2020-09-21 19:26:15 -0400,Britain assessing impact of sale of Arm to Nvidia: minister,"Britain is assessing the impact of the sale of chip designer Arm to U.S. company Nvidia <NVDA.O>, including commitments to keep its head office and staff in Cambridge, Eastern England, digital minister Caroline Dinenage said.  Nvidia, the biggest U.S. chip company by market capitalisation, has agreed to buy Arm from Japan's SoftBank <9984.T> for $40 billion."
2020-09-21 12:35:10 -0400,"Advanced Micro Devices, Inc. -- Moody's announces completion of a periodic review of ratings of Advanced Micro Devices, Inc.","Announcement of Periodic Review: Moody's announces completion of a periodic review of ratings of Advanced Micro Devices, Inc.  New York, September 21, 2020 -- Moody's Investors Service (""Moody's"") has completed a periodic review of the ratings of Advanced Micro Devices, Inc. and other ratings that are associated with the same analytical unit.  The review was conducted through a portfolio review in which Moody's reassessed the appropriateness of the ratings in the context of the relevant principal methodology(ies), recent developments, and a comparison of the financial and operating profile to similarly rated peers."
2020-09-21 11:30:50 -0400,Micron Technology or NVIDIA: Which One to Buy Right Now?,"NVIDIA (NASDAQ: NVDA) shares have more than doubled so far in 2020 thanks to strong momentum in the graphics specialist's video gaming and data center businesses, but Micron Technology (NASDAQ: MU) has been witnessing tough times, as there seems to be uncertainty about the memory industry's dynamics.  NVIDIA, on the other hand, is promising better times ahead on the back of new products and lucrative opportunities in fast-growing markets.  Micron's valuation is reasonable in comparison, but does that make it a better bet over NVIDIA?"
2020-09-21 06:04:49 -0400,RPT-BUZZ-U.S. stocks weekly: Another fall,"(Repeats from Friday, no changes to text. Adds chart) ** S&P 500 extends losing streak to 3 weeks, falls 0.6%. Fed's uncertain outlook weighs, while ""quadruple witching"" spurs more choppy trading ** This as traders brace for the election, and the Dow Industrials tried to break out ** And the SPX finishes below its 50-DMA for the first time since Apr 23 ** Indeed, good defense may now be the best offense ** This all happening around a potentially important turn date at the Fall Equinox ** Most sectors are falling leaves; consumer discretionary and communication services most red, while industrials and energy hold most green ** Consumer discretionary slides 2.3%. Carnival Corp worst in group down ~13% as cruise operator seeks $1 bln equity ..."
2020-09-20 07:29:00 -0400,These 3 Stocks Could Soar if Biden Beats Trump,"The U.S. election on Nov. 3 could bring a change to the highest office in the land and create new opportunities for some promising companies.  Read on to see why they think Baozun (NASDAQ: BZUN), Lumen Technologies (NYSE: LUMN), and NVIDIA (NASDAQ: NVDA) could be big winners under a Biden administration.  Keith Noonan (Baozun): Taking a tougher stance on trade with China has been one of President Trump's signature policy positions."
2020-09-18 20:04:00 -0400,Arm Holdings Could Make Nvidia the World’s Most Important Chip Maker. Here’s How,"In agreeing to buy Arm Holdings for up to $40 billion, Nvidia could eventually become the world’s most important chip maker"
2020-09-18 16:03:00 -0400,SoftBank Deal to Sell Arm Has $1.25 Billion Breakup Clause. Nvidia Pays $750 Million Licensing Fee.,"(NVDA) has agreed to pay  (9984) $1.25 billion in the event that the planned sale of the chip design house Arm Holdings to Nvidia fails to close.  The rest of the $2 billion reflects $750 million paid to Arm—not its parent, SoftBank—for the licensing of intellectual property.  It isn’t immediately clear why Nvidia would need to pay a licensing fee for technology that it is in the process of buying."
2020-09-18 11:30:03 -0400,Nvidia Up 2.7% Since Last Earnings Report: Can It Continue?,Nvidia (NVDA) reported earnings 30 days ago. What's next for the stock? We take a look at earnings estimates for some clues.
2020-09-18 08:59:10 -0400,The biggest semiconductor deal in history should have been even bigger,"Nvidia’s planned planned acquisition of Arm Holdings is the biggest semiconductor deal in history.  Japanese conglomerate SoftBank is offloading Arm, the British chip maker it bought four years ago, for $31.4 billion (also a record), which amounts to a return of about 27%.  Arm’s relatively droopy valuation suggests it hasn’t been optimized under SoftBank’s ownership."
2020-09-18 08:00:11 -0400,"Top Stocks Nvidia, Taiwan Semi Still In Reach Thanks To These Tech Plays","Top stocks such as Nvidia and Taiwan Semiconductor are too extended to buy, but investors may have another chance."
2020-09-17 21:48:16 -0400,Arm rival SiFive says Nvidia deal spurs interest in its technology,"Arm provides computing chip designs to the entire global semiconductor industry, licensing out technology that powers everything from smart phones to smart toasters.  Nvidia's move to buy it from Japan's SoftBank Group Corp would put Arm, a neutral industry player, in the hands of a single chip company for the first time."
2020-09-17 13:31:10 -0400,NVIDIA's High-Powered GeForce RTX 3080 Has Already Sold Out,"NVIDIA (NASDAQ: NVDA) released its GeForce RTX 3080 graphics processing unit (GPU) today, and early demand for the powerful new graphics card is strong.  The high-end gaming GPU hit the market starting at $699, and it's been getting rave reviews for the processing performance it delivers at that price.  The RTX 3080 line is already sold out on NVIDIA's website and on popular online retail sites like Amazon, NewEgg, and Best Buy."
2020-09-17 13:02:48 -0400,Why SoftBank's Arm Holdings Sale Is a Winning Move,"Not only does the Japanese tech giant shore up cash on the sale, it still gets a piece of the action."
2020-09-17 12:33:00 -0400,NVIDIA to Acquire Softbank's Arm Limited: 3 Investing Takeaways,The transaction valued at up to $40 billion will significantly transform the semiconductor industry.
2020-09-17 11:06:13 -0400,We Like These Underlying Trends At NVIDIA ,"If you're looking for a multi-bagger, there's a few things to keep an eye out for. Firstly, we'll want to see a proven..."
2020-09-17 10:43:00 -0400,"Where to Invest $5,000 Right Now","Behind each door are three stocks worth buying right now.  Unlike buying a stock and needing its share price to go up to make money, investors choose income stocks to get their dividend.  Caterpillar (NYSE: CAT) is one of the largest construction companies by market capitalization, and it also has its hands in energy and transportation as well as resource industries like mining."
2020-09-17 01:00:00 -0400,INSIGHT-The Musk Method: Learn from partners then go it alone,"Elon Musk is hailed as an innovator and disruptor who went from knowing next to nothing about building cars to running the world's most valuable automaker in the space of 16 years.  Now, Musk and his team are preparing to outline new steps in Tesla's drive to become a more self-sufficient company less reliant on suppliers at its ""Battery Day"" event on Sept. 22.  Musk has been dropping hints for months that significant advances in technology will be announced as Tesla strives to produce the low-cost, long-lasting batteries that could put its electric cars on a more equal footing with cheaper gasoline vehicles."
2020-09-16 07:41:33 -0400,"Arm China investor sues company, escalating CEO spat amid sale","The Chinese division of UK-based chip designer Arm Ltd has been sued by an investor over its board's attempt to oust the unit's chief executive, escalating an internal dispute at a time when the tech group is on the verge of being taken over in a $40 billion deal.  The legal case, which has not been reported, was launched by Ningbo Meishan Bonded Port Area ARM Investment Management Partnership and went through a pre-hearing in a Shenzhen court last week, court records show.  Arm is involved in a standoff with Allen Wu, the chief executive of its Chinese division, Arm China."
2020-09-15 21:15:56 -0400,"China state media outlet calls Nvidia's Arm purchase 'disturbing', urges regulatory intervention","An op-ed in China's state-backed Global Times on Wednesday said U.S. chipmaker Nvidia Corp's <NVDA.O> planned acquisition of Arm Ltd from Japan's SoftBank Group Corp <9984.T> was ""disturbing"", urging global regulators to take action to stop it.  ""Given the U.S.-China tensions and U.S. suppression on a range of Chinese technology enterprises, if Arm falls into U.S. hands, Chinese technology companies would certainly be placed at a big disadvantage in the market,"" said the op-ed, the author of which was not named."
2020-09-15 21:13:02 -0400,"CORRECTED-China state media outlet calls Nvidia's Arm purchase 'disturbing', urges regulatory caution","An op-ed in China's state-backed Global Times on Wednesday said U.S. chipmaker Nvidia Corp's planned acquisition of Arm Ltd from Japan's SoftBank Group Corp was ""disturbing"", urging global regulators to exercise caution as they evaluate it for approval.  ""Given the U.S.-China tensions and U.S. suppression on a range of Chinese technology enterprises, if Arm falls into U.S. hands, Chinese technology companies would certainly be placed at a big disadvantage in the market,"" said the op-ed, the author of which was not named."
2020-09-15 19:34:00 -0400,Wall Street Continues to Rave About Nvidia’s Arm Deal. Here Are 5 Reasons Why.,Nvidia’s focus on graphics processing seems to pair well with Arm’s intellectual property licensing business.
2020-09-15 15:34:00 -0400,"Nvidia Stock Will Soar 35% to $700, According to This Analyst","Despite its 120% surge so far in 2020, NVIDIA (NASDAQ: NVDA) is poised to deliver even more gains to investors in the months ahead.  On Tuesday, he reiterated his buy rating on NVIDIA's stock and boosted his price forecast from $600 to $700.  Analysts are growing increasingly bullish on NVIDIA's shares."
2020-09-15 15:05:00 -0400,Nvidia Could Reach New Highs as We Move Into Autumn,"Chipmaker Nvidia  surprised many with the news that it's buying Arm Ltd. from SoftBank Group.  Jim Cramer called the deal a ""game changer"" during Monday night's Mad Money program and in his Real Money article here.  In the updated daily Japanese candlestick chart of NVDA, below, those prices made a high in early September and corrected down to the $475 area staying above the rising 50-day moving average line."
2020-09-15 14:35:00 -0400,Big Mergers and IPOs Are Back. Don’t Expect Them to Slow Down.,Mergers were expected to pick up in the third quarter after M&A activity was put on pause due to the pandemic. That looks set to continue.
2020-09-15 12:35:00 -0400,The M&A surge: Is it rational exuberance or a frenzy before the market falls?,"The rise in equity markets and low funding costs encouraged chief executives with strong balance sheets to spend their cash on buying growth.  Nvidia  (NVDA) which makes the microchips used for games, said it was buying U.K.-based chip designer Arm from SoftBank  (JP:9984) for $40 billion; U.S. drugmaker Gilead Sciences  (GILD) paid $21 billion to acquire biotech Immunomedics  (IMMU) and Verizon Communications  (VZ) snapped up Tracfone, a unit of Mexican telecom América Móvil  (AMOV) for $6.25 billion.  Technology deals are soaring, rising 18.6% in value from a year ago to mark the highest level since 2000, Refinitiv data shows."
2020-09-15 09:56:00 -0400,"Semiconductor stocks are hot, and these numbers say they have more room to run","DEEP DIVE  Investors are willing to pay dearly for growth in this stock market environment. But if you turn away from headlines about large merger deals, you may be surprised that some chip makers are trading at valuations well below that of the S&P 500 Index, which includes plenty of slow-growing companies."
2020-09-15 09:11:01 -0400,"The Zacks Analyst Blog Highlights: NVIDIA, QUALCOMM and Apple","The Zacks Analyst Blog Highlights: NVIDIA, QUALCOMM and Apple"
2020-09-15 09:09:00 -0400,Nvidia stock gains after Needham boosts target to new Street high of $700,"Shares of Nvidia Corp.  are up more than 3% in premarket trading Tuesday after Needham analyst Rajvindra Gill upped his price target on the stock to $700 from $600. His new target is the highest listed on FactSet. Gill is increasingly upbeat on Nvidia's prospects after the company announced over the weekend that it would be acquiring Arm from Softbank Group Corp. in a deal valued at $40 billion. &quot;Strategically, we believe the Nvidia-Arm combination will create the leading AI computing platform in the semiconductor industry,&quot; Gill wrote in his note to clients. &quot;The combination of three processors under one house - GPUs for accelerated computing, NPUs for networking and security processing, and CPUs for low latency, single th..."
2020-09-15 08:39:15 -0400,NVIDIA's $40 Billion Takeover of Arm Spells Trouble for Intel and AMD,"NVIDIA (NASDAQ: NVDA) this week agreed to buy chip designer Arm Holdings from SoftBank Group (OTC: SFTBY) in a deal worth up to $40 billion.  The deal won't include Arm's Internet of Things (IoT) service group, which will be spun off into new units within SoftBank.  NVIDIA will initially pay SoftBank $21.5 billion in stock and $12 billion in cash."
2020-09-15 08:18:35 -0400,"Dow Jones Today Eyes 28,000 As Futures Rise; BioNTech Gets Vaccine Support; Nvidia Nets A 700 Target","Tesla and Nvidia topped the Nasdaq 100, Apple led the Dow Jones today as stock futures leaned to extend Monday's strong action."
2020-09-15 07:33:54 -0400,UK minister welcomes commitment to keep Arm in Cambridge,"The British government is scrutinising the $40 billion plan by Nvidia to buy chip designer Arm and is happy to see a commitment to keep Arm's headquarters in England, a government minister said on Tuesday.  ""The government is taking a very close interest in this transaction,"" John Glen, economic secretary to the Treasury, told parliament."
2020-09-15 02:31:10 -0400,RPT-GRAPHIC-Tech leads crisis-driven M&A boom with $350 billion deal rush,"Global M&A volumes are approaching $2 trillion for 2020, with technology making up almost a fifth of the total after mammoth deals such as SoftBank's $40 billion sale of chipmaker Arm.  Dealmaking has stepped up a gear in September, with Nvidia Corp on Monday announcing the purchase of Arm from Japan's SoftBank.  Others are coming thick and fast, with Verizon buying Mexican mobile phones provider Tracfone for $6.25 billion and Gilead Sciences to acquire biotech firm Immunomedics for $21 billion."
2020-09-15 00:15:59 -0400,"FOREX-Dollar softer on improved risk appetite, yuan soars","The yuan jumped to a 16-month high as a series of Chinese data points to steady economic recovery in China while the Australian dollar was bolstered by policy minutes from the country's central bank which stopped short of signalling a further cut to the cash rate.  The Chinese yuan rose to a 16-month high in both offshore and onshore trade, thanks to China's robust economic fundamentals."
